id,friends
6044,1
6045,1
6046,0
6047,1
6048,0
6049,0
6050,0
6051,0
6052,1
6053,1
6054,0
6055,0
6056,1
6057,0
6058,1
6059,0
6060,0
6061,1
6062,0
6063,1
6064,1
6065,0
6066,0
6067,1
6068,1
6069,0
6070,0
6071,0
6072,1
6073,0
6074,1
6075,1
6076,0
6077,0
6078,1
6079,0
6080,1
6081,1
6082,0
6083,0
6084,1
6085,1
6086,0
6087,0
6088,1
6089,1
6090,0
6091,0
6092,0
6093,1
6094,1
6095,1
6096,0
6097,1
6098,0
6099,0
6100,1
6101,0
6102,1
6103,0
6104,1
6105,1
6106,1
6107,0
6108,0
6109,1
6110,0
6111,1
6112,1
6113,0
6114,1
6115,0
6116,1
6117,0
6118,1
6119,0
6120,1
6121,1
6122,1
6123,0
6124,1
6125,0
6126,1
6127,1
6128,1
6129,0
6130,1
6131,1
6132,0
6133,1
6134,0
6135,1
6136,1
6137,1
6138,0
6139,1
6140,0
6141,1
6142,0
6143,1
6144,1
6145,1
6146,1
6147,0
6148,0
6149,1
6150,1
6151,0
6152,1
6153,1
6154,1
6155,0
6156,0
6157,0
6158,1
6159,0
6160,1
6161,1
6162,0
6163,1
6164,1
6165,0
6166,1
6167,0
6168,0
6169,1
6170,0
6171,0
6172,1
6173,0
6174,0
6175,0
6176,1
6177,1
6178,0
6179,1
6180,0
6181,0
6182,1
6183,0
6184,1
6185,1
6186,1
6187,1
6188,1
6189,0
6190,0
6191,0
6192,0
6193,0
6194,0
6195,1
6196,1
6197,1
6198,0
6199,1
6200,1
6201,1
6202,1
6203,0
6204,0
6205,0
6206,1
6207,0
6208,1
6209,0
6210,0
6211,0
6212,1
6213,1
6214,1
6215,0
6216,0
6217,0
6218,1
6219,0
6220,1
6221,1
6222,1
6223,1
6224,1
6225,0
6226,1
6227,1
6228,1
6229,0
6230,0
6231,1
6232,1
6233,1
6234,0
6235,0
6236,0
6237,0
6238,1
6239,0
6240,0
6241,1
6242,0
6243,1
6244,1
6245,1
6246,0
6247,1
6248,0
6249,1
6250,1
6251,1
6252,0
6253,1
6254,1
6255,0
6256,0
6257,0
6258,1
6259,1
6260,1
6261,1
6262,1
6263,1
6264,1
6265,1
6266,1
6267,0
6268,1
6269,1
6270,0
6271,0
6272,0
6273,0
6274,1
6275,1
6276,1
6277,0
6278,1
6279,1
6280,1
6281,1
6282,1
6283,1
6284,0
6285,0
6286,1
6287,0
6288,1
6289,1
6290,0
6291,1
6292,1
6293,0
6294,1
6295,1
6296,0
6297,1
6298,0
6299,1
6300,0
6301,0
6302,0
6303,1
6304,0
6305,0
6306,0
6307,1
6308,1
6309,0
6310,0
6311,0
6312,1
6313,1
6314,1
6315,0
6316,0
6317,0
6318,1
6319,0
6320,1
6321,1
6322,1
6323,1
6324,1
6325,1
6326,0
6327,0
6328,1
6329,0
6330,1
6331,0
6332,0
6333,1
6334,1
6335,0
6336,0
6337,0
6338,0
6339,0
6340,1
6341,0
6342,1
6343,1
6344,0
6345,0
6346,1
6347,1
6348,1
6349,1
6350,0
6351,0
6352,0
6353,1
6354,1
6355,1
6356,0
6357,1
6358,1
6359,0
6360,1
6361,1
6362,1
6363,0
6364,1
6365,0
6366,0
6367,1
6368,1
6369,1
6370,1
6371,0
6372,1
6373,1
6374,0
6375,0
6376,0
6377,0
6378,1
6379,0
6380,0
6381,1
6382,0
6383,0
6384,0
6385,0
6386,0
6387,1
6388,1
6389,0
6390,1
6391,1
6392,1
6393,0
6394,0
6395,0
6396,0
6397,1
6398,0
6399,0
6400,1
6401,0
6402,0
6403,1
6404,0
6405,1
6406,0
6407,0
6408,1
6409,1
6410,1
6411,0
6412,1
6413,1
6414,1
6415,0
6416,0
6417,0
6418,0
6419,0
6420,0
6421,0
6422,1
6423,0
6424,0
6425,0
6426,0
6427,0
6428,1
6429,1
6430,1
6431,0
6432,1
6433,0
6434,1
6435,0
6436,1
6437,0
6438,1
6439,1
6440,0
6441,1
6442,0
6443,1
6444,0
6445,0
6446,1
6447,0
6448,0
6449,0
6450,1
6451,1
6452,1
6453,1
6454,0
6455,1
6456,1
6457,1
6458,1
6459,0
6460,0
6461,1
6462,1
6463,1
6464,0
6465,0
6466,0
6467,1
6468,0
6469,1
6470,1
6471,0
6472,0
6473,0
6474,0
6475,1
6476,0
6477,1
6478,1
6479,0
6480,0
6481,0
6482,1
6483,1
6484,0
6485,0
6486,1
6487,0
6488,1
6489,0
6490,0
6491,1
6492,1
6493,0
6494,1
6495,0
6496,0
6497,1
6498,1
6499,1
6500,0
6501,1
6502,1
6503,0
6504,0
6505,0
6506,0
6507,1
6508,0
6509,1
6510,0
6511,0
6512,1
6513,1
6514,1
6515,1
6516,0
6517,1
6518,0
6519,1
6520,0
6521,0
6522,0
6523,1
6524,1
6525,1
6526,1
6527,0
6528,1
6529,0
6530,1
6531,1
6532,0
6533,1
6534,1
6535,1
6536,0
6537,0
6538,0
6539,0
6540,1
6541,1
6542,1
6543,0
6544,0
6545,0
6546,1
6547,1
6548,1
6549,0
6550,1
6551,1
6552,1
6553,0
6554,0
6555,1
6556,0
6557,1
6558,1
6559,0
6560,1
6561,1
6562,1
6563,0
6564,1
6565,1
6566,1
6567,0
6568,0
6569,1
6570,0
6571,0
6572,0
6573,1
6574,1
6575,1
6576,0
6577,0
6578,0
6579,1
6580,1
6581,0
6582,0
6583,0
6584,0
6585,0
6586,1
6587,1
6588,0
6589,1
6590,1
6591,1
6592,1
6593,0
6594,0
6595,1
6596,1
6597,0
6598,1
6599,1
6600,0
6601,0
6602,0
6603,1
6604,1
6605,1
6606,0
6607,0
6608,1
6609,1
6610,1
6611,0
6612,1
6613,1
6614,1
6615,1
6616,0
6617,0
6618,1
6619,0
6620,0
6621,1
6622,0
6623,1
6624,0
6625,0
6626,0
6627,1
6628,0
6629,1
6630,0
6631,0
6632,1
6633,0
6634,1
6635,0
6636,0
6637,1
6638,1
6639,1
6640,1
6641,1
6642,1
6643,1
6644,0
6645,1
6646,0
6647,0
6648,0
6649,1
6650,0
6651,1
6652,1
6653,0
6654,1
6655,1
6656,0
6657,0
6658,1
6659,1
6660,0
6661,1
6662,1
6663,1
6664,0
6665,1
6666,0
6667,0
6668,0
6669,0
6670,0
6671,0
6672,0
6673,1
6674,0
6675,1
6676,0
6677,0
6678,1
6679,1
6680,1
6681,0
6682,0
6683,1
6684,1
6685,0
6686,0
6687,0
6688,1
6689,1
6690,1
6691,1
6692,0
6693,0
6694,1
6695,1
6696,1
6697,0
6698,0
6699,1
6700,0
6701,1
6702,0
6703,0
6704,1
6705,1
6706,1
6707,1
6708,0
6709,0
6710,1
6711,1
6712,0
6713,1
6714,0
6715,0
6716,1
6717,0
6718,1
6719,1
6720,1
6721,1
6722,1
6723,1
6724,0
6725,0
6726,0
6727,0
6728,0
6729,1
6730,1
6731,0
6732,0
6733,1
6734,1
6735,0
6736,0
6737,0
6738,0
6739,0
6740,0
6741,0
6742,1
6743,0
6744,1
6745,0
6746,0
6747,0
6748,1
6749,1
6750,1
6751,1
6752,1
6753,1
6754,0
6755,0
6756,1
6757,0
6758,1
6759,0
6760,0
6761,0
6762,1
6763,0
6764,1
6765,0
6766,0
6767,1
6768,0
6769,1
6770,0
6771,1
6772,1
6773,1
6774,1
6775,1
6776,0
6777,1
6778,1
6779,0
6780,1
6781,1
6782,1
6783,0
6784,0
6785,1
6786,0
6787,1
6788,1
6789,1
6790,0
6791,0
6792,0
6793,1
6794,1
6795,1
6796,0
6797,0
6798,1
6799,1
6800,0
6801,1
6802,0
6803,1
6804,0
6805,0
6806,1
6807,0
6808,0
6809,1
6810,1
6811,0
6812,0
6813,1
6814,0
6815,0
6816,1
6817,1
6818,1
6819,0
6820,1
6821,1
6822,1
6823,0
6824,1
6825,1
6826,1
6827,1
6828,1
6829,1
6830,1
6831,0
6832,1
6833,1
6834,1
6835,1
6836,0
6837,0
6838,0
6839,1
6840,0
6841,1
6842,1
6843,0
6844,0
6845,1
6846,0
6847,1
6848,1
6849,0
6850,1
6851,1
6852,0
6853,1
6854,0
6855,0
6856,1
6857,1
6858,0
6859,1
6860,1
6861,1
6862,1
6863,0
6864,1
6865,1
6866,0
6867,0
6868,1
6869,1
6870,1
6871,1
6872,1
6873,0
6874,0
6875,1
6876,0
6877,0
6878,1
6879,1
6880,1
6881,0
6882,1
6883,0
6884,1
6885,0
6886,0
6887,0
6888,0
6889,0
6890,0
6891,0
6892,1
6893,1
6894,0
6895,0
6896,0
6897,0
6898,0
6899,0
6900,0
6901,0
6902,0
6903,0
6904,1
6905,1
6906,1
6907,1
6908,1
6909,0
6910,0
6911,1
6912,0
6913,1
6914,1
6915,0
6916,0
6917,1
6918,1
6919,1
6920,0
6921,0
6922,0
6923,1
6924,1
6925,1
6926,0
6927,1
6928,1
6929,0
6930,0
6931,1
6932,0
6933,0
6934,0
6935,0
6936,1
6937,0
6938,1
6939,0
6940,0
6941,1
6942,1
6943,1
6944,0
6945,0
6946,0
6947,1
6948,0
6949,0
6950,1
6951,1
6952,0
6953,1
6954,1
6955,0
6956,1
6957,1
6958,0
6959,1
6960,0
6961,0
6962,1
6963,0
6964,1
6965,0
6966,1
6967,0
6968,0
6969,0
6970,0
6971,0
6972,1
6973,1
6974,1
6975,0
6976,1
6977,0
6978,0
6979,0
6980,0
6981,0
6982,0
6983,1
6984,0
6985,0
6986,0
6987,1
6988,1
6989,1
6990,1
6991,1
6992,1
6993,0
6994,1
6995,0
6996,1
6997,1
6998,1
6999,1
7000,0
7001,0
7002,0
7003,0
7004,0
7005,0
7006,0
7007,0
7008,1
7009,1
7010,1
7011,1
7012,1
7013,1
7014,1
7015,1
7016,1
7017,1
7018,1
7019,0
7020,1
7021,0
7022,0
7023,1
7024,0
7025,0
7026,0
7027,0
7028,1
7029,1
7030,0
7031,1
7032,1
7033,0
7034,0
7035,0
7036,1
7037,0
7038,1
7039,1
7040,0
7041,1
7042,0
7043,0
7044,0
7045,0
7046,1
7047,0
7048,0
7049,0
7050,0
7051,1
7052,0
7053,0
7054,1
7055,0
7056,1
7057,1
7058,0
7059,0
7060,1
7061,0
7062,0
7063,0
7064,0
7065,0
7066,0
7067,1
7068,0
7069,0
7070,0
7071,1
7072,1
7073,0
7074,1
7075,0
7076,0
7077,1
7078,1
7079,1
7080,1
7081,1
7082,0
7083,0
7084,1
7085,1
7086,1
7087,0
7088,1
7089,0
7090,0
7091,0
7092,1
7093,1
7094,1
7095,1
7096,1
7097,1
7098,0
7099,0
7100,0
7101,0
7102,1
7103,0
7104,1
7105,0
7106,1
7107,0
7108,0
7109,0
7110,1
7111,1
7112,0
7113,1
7114,1
7115,0
7116,0
7117,0
7118,1
7119,1
7120,1
7121,0
7122,0
7123,1
7124,1
7125,1
7126,1
7127,0
7128,1
7129,0
7130,0
7131,1
7132,1
7133,0
7134,0
7135,1
7136,1
7137,0
7138,1
7139,0
7140,0
7141,0
7142,0
7143,0
7144,1
7145,0
7146,1
7147,0
7148,1
7149,0
7150,1
7151,0
7152,1
7153,1
7154,1
7155,0
7156,1
7157,1
7158,1
7159,1
7160,1
7161,1
7162,1
7163,1
7164,0
7165,1
7166,1
7167,0
7168,0
7169,1
7170,1
7171,1
7172,0
7173,0
7174,1
7175,0
7176,0
7177,1
7178,1
7179,0
7180,1
7181,1
7182,0
7183,1
7184,1
7185,0
7186,0
7187,1
7188,1
7189,0
7190,0
7191,1
7192,1
7193,1
7194,1
7195,0
7196,1
7197,0
7198,1
7199,1
7200,1
7201,1
7202,1
7203,1
7204,0
7205,1
7206,0
7207,0
7208,1
7209,1
7210,1
7211,1
7212,0
7213,0
7214,1
7215,0
7216,0
7217,0
7218,1
7219,0
7220,1
7221,0
7222,1
7223,1
7224,0
7225,0
7226,1
7227,0
7228,1
7229,0
7230,1
7231,0
7232,1
7233,0
7234,1
7235,0
7236,0
7237,1
7238,1
7239,0
7240,0
7241,0
7242,1
7243,1
7244,0
7245,1
7246,0
7247,0
7248,0
7249,0
7250,1
7251,0
7252,0
7253,0
7254,0
7255,1
7256,1
7257,1
7258,1
7259,0
7260,1
7261,1
7262,1
7263,0
7264,1
7265,1
7266,0
7267,1
7268,0
7269,1
7270,1
7271,0
7272,1
7273,0
7274,0
7275,1
7276,1
7277,1
7278,1
7279,0
7280,0
7281,0
7282,0
7283,1
7284,0
7285,0
7286,1
7287,1
7288,0
7289,0
7290,1
7291,0
7292,1
7293,1
7294,0
7295,1
7296,0
7297,0
7298,1
7299,0
7300,1
7301,0
7302,0
7303,0
7304,1
7305,1
7306,1
7307,0
7308,0
7309,1
7310,1
7311,1
7312,1
7313,0
7314,0
7315,1
7316,0
7317,0
7318,1
7319,0
7320,0
7321,1
7322,1
7323,0
7324,0
7325,1
7326,1
7327,1
7328,0
7329,0
7330,0
7331,0
7332,1
7333,1
7334,0
7335,0
7336,0
7337,1
7338,0
7339,1
7340,1
7341,1
7342,1
7343,1
7344,1
7345,1
7346,0
7347,0
7348,0
7349,1
7350,0
7351,1
7352,1
7353,1
7354,1
7355,1
7356,1
7357,1
7358,1
7359,0
7360,1
7361,0
7362,1
7363,1
7364,0
7365,1
7366,0
7367,0
7368,0
7369,1
7370,0
7371,1
7372,1
7373,0
7374,1
7375,1
7376,0
7377,0
7378,1
7379,0
7380,1
7381,1
7382,0
7383,0
7384,0
7385,0
7386,0
7387,1
7388,1
7389,0
7390,0
7391,0
7392,1
7393,1
7394,0
7395,0
7396,0
7397,0
7398,0
7399,1
7400,0
7401,1
7402,1
7403,1
7404,0
7405,1
7406,1
7407,1
7408,1
7409,0
7410,0
7411,1
7412,1
7413,0
7414,0
7415,1
7416,1
7417,1
7418,1
7419,1
7420,0
7421,0
7422,1
7423,1
7424,0
7425,0
7426,1
7427,1
7428,1
7429,0
7430,1
7431,0
7432,1
7433,1
7434,0
7435,0
7436,1
7437,0
7438,1
7439,0
7440,0
7441,0
7442,0
7443,1
7444,1
7445,1
7446,1
7447,1
7448,0
7449,1
7450,1
7451,1
7452,1
7453,0
7454,0
7455,1
7456,0
7457,0
7458,1
7459,0
7460,0
7461,0
7462,1
7463,1
7464,0
7465,1
7466,1
7467,0
7468,0
7469,1
7470,0
7471,1
7472,0
7473,1
7474,1
7475,1
7476,0
7477,0
7478,0
7479,1
7480,1
7481,0
7482,0
7483,0
7484,0
7485,1
7486,0
7487,1
7488,0
7489,1
7490,1
7491,1
7492,1
7493,1
7494,0
7495,1
7496,0
7497,1
7498,1
7499,0
7500,0
7501,1
7502,0
7503,1
7504,1
7505,0
7506,0
7507,0
7508,1
7509,1
7510,0
7511,0
7512,0
7513,0
7514,0
7515,1
7516,1
7517,0
7518,0
7519,0
7520,1
7521,1
7522,0
7523,1
7524,0
7525,0
7526,0
7527,1
7528,0
7529,0
7530,1
7531,0
7532,0
7533,0
7534,0
7535,0
7536,0
7537,1
7538,1
7539,1
7540,0
7541,1
7542,0
7543,1
7544,1
7545,0
7546,1
7547,0
7548,0
7549,0
7550,1
7551,1
7552,0
7553,0
7554,0
7555,1
7556,0
7557,1
7558,0
7559,1
7560,0
7561,0
7562,0
7563,1
7564,0
7565,1
7566,1
7567,1
7568,1
7569,1
7570,1
7571,0
7572,0
7573,0
7574,1
7575,1
7576,0
7577,0
7578,1
7579,0
7580,1
7581,0
7582,0
7583,0
7584,1
7585,0
7586,0
7587,1
7588,0
7589,1
7590,1
7591,0
7592,1
7593,1
7594,1
7595,1
7596,1
7597,0
7598,1
7599,1
7600,0
7601,0
7602,0
7603,0
7604,0
7605,0
7606,1
7607,1
7608,0
7609,1
7610,0
7611,0
7612,1
7613,0
7614,0
7615,0
7616,0
7617,1
7618,0
7619,0
7620,0
7621,0
7622,0
7623,0
7624,1
7625,1
7626,1
7627,1
7628,1
7629,0
7630,0
7631,0
7632,0
7633,0
7634,1
7635,1
7636,0
7637,0
7638,0
7639,0
7640,1
7641,0
7642,0
7643,0
7644,1
7645,1
7646,0
7647,1
7648,1
7649,0
7650,1
7651,1
7652,1
7653,0
7654,0
7655,0
7656,1
7657,1
7658,1
7659,1
7660,0
7661,1
7662,1
7663,1
7664,1
7665,0
7666,1
7667,0
7668,0
7669,1
7670,1
7671,0
7672,0
7673,0
7674,1
7675,0
7676,1
7677,0
7678,0
7679,1
7680,0
7681,1
7682,0
7683,0
7684,1
7685,0
7686,1
7687,0
7688,1
7689,0
7690,0
7691,1
7692,0
7693,1
7694,1
7695,0
7696,0
7697,1
7698,1
7699,1
7700,1
7701,0
7702,1
7703,0
7704,1
7705,1
7706,1
7707,0
7708,0
7709,0
7710,0
7711,1
7712,0
7713,0
7714,0
7715,0
7716,1
7717,0
7718,1
7719,0
7720,1
7721,0
7722,1
7723,1
7724,0
7725,1
7726,1
7727,0
7728,1
7729,0
7730,0
7731,1
7732,0
7733,1
7734,1
7735,0
7736,1
7737,0
7738,0
7739,1
7740,1
7741,1
7742,0
7743,0
7744,1
7745,0
7746,0
7747,1
7748,0
7749,0
7750,1
7751,1
7752,0
7753,1
7754,0
7755,1
7756,1
7757,0
7758,1
7759,0
7760,0
7761,1
7762,1
7763,0
7764,1
7765,1
7766,0
7767,0
7768,0
7769,1
7770,1
7771,1
7772,0
7773,1
7774,0
7775,1
7776,0
7777,0
7778,0
7779,1
7780,0
7781,0
7782,0
7783,1
7784,1
7785,0
7786,0
7787,1
7788,0
7789,1
7790,0
7791,0
7792,1
7793,1
7794,0
7795,0
7796,0
7797,0
7798,0
